ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1548	11	2	1	0.000000	4.727273	2.090909	0.000000	0.000000	0	0	0
1549	14	1	1	0.000000	3.000000	1.571429	0.000000	0.000000	0	0	0
1550	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1551	1	3	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1552	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1553	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1554	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1555	9	1	2	0.000000	1.666667	1.666667	0.000000	0.000000	0	0	0
1556	4	1	2	0.000000	9.000000	3.000000	0.000000	0.000000	0	0	0
1557	16	1	2	0.000000	10.562500	8.625000	0.000000	0.000000	0	0	0
1558	5	2	2	0.000000	12.600000	11.000000	0.000000	0.000000	0	0	0
1559	55	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1560	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1561	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1562	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1563	8	1	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
1564	197	0	0	0.000000	1.319797	1.319797	0.000000	0.000000	0	0	0
1565	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1566	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1567	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1568	1	2	2	0.000000	5.000000	4.000000	0.000000	0.000000	0	0	0
1569	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1570	5	1	1	0.000000	4.200000	3.200000	0.000000	0.000000	0	0	0
1571	2	2	2	0.000000	5.000000	4.000000	0.000000	0.000000	0	0	0
1572	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1573	12	1	2	0.000000	1.666667	1.666667	0.000000	0.000000	0	0	0
1574	357	0	0	0.000000	1.190476	1.190476	0.000000	0.000000	0	0	0
1575	62	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1576	253	0	0	0.000000	1.027668	1.027668	0.000000	0.000000	0	0	0
1577	247	0	0	0.000000	1.578947	1.578947	0.000000	0.000000	0	0	0
1578	5	2	1	0.000000	4.800000	4.800000	0.000000	0.000000	0	0	0
1579	10	2	1	0.000000	4.200000	4.200000	0.000000	0.000000	0	0	0
1580	47	1	1	0.000000	4.531915	3.659574	0.000000	0.000000	0	0	0
1581	13	1	2	0.000000	7.538462	5.769231	0.000000	0.000000	0	0	0
1582	2	2	2	0.000000	11.500000	7.500000	0.000000	0.000000	0	0	0
1583	13	1	1	0.000000	8.615385	3.615385	0.000000	0.000000	0	0	0
1584	4	2	3	0.000000	12.000000	3.750000	0.000000	0.000000	0	0	0
1585	5	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1586	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1587	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1588	2	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1589	4	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1590	1	1	1	0.000000	24.000000	1.000000	0.000000	0.000000	0	0	0
1591	0	3	2	Inf	Inf	Inf	Inf	Inf	0	0	0
1592	0	2	5	Inf	Inf	Inf	Inf	Inf	0	0	0
1593	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1594	106	0	0	0.000000	1.896226	1.896226	0.000000	0.000000	0	0	0
1595	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1596	4	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1597	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1598	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1599	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
1600	1	2	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
1601	2	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1602	1	1	2	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
1603	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1604	4	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1605	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1606	1	1	2	0.000000	75.000000	16.000000	0.000000	0.000000	0	0	0
1607	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1608	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1609	1	1	1	0.000000	56.000000	4.000000	0.000000	0.000000	0	0	0
1610	1	1	3	0.000000	53.000000	3.000000	0.000000	0.000000	0	0	0
1611	130	0	0	0.000000	1.292308	1.292308	0.000000	0.000000	0	0	0
1612	3	1	1	0.000000	8.333333	1.666667	0.000000	0.000000	0	0	0
1613	1	2	1	0.000000	10.000000	4.000000	0.000000	0.000000	0	0	0
1614	3	2	1	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
1615	5	1	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
1616	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1617	2	2	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
1618	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1619	16	1	2	0.000000	1.312500	1.312500	0.000000	0.000000	0	0	0
1620	67	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1621	3	3	2	0.000000	2.666667	2.666667	0.000000	0.000000	0	0	0
1622	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1623	335	0	0	0.000000	1.862687	1.862687	0.000000	0.000000	0	0	0
1624	130	0	0	0.000000	1.830769	1.830769	0.000000	0.000000	0	0	0
1625	141	0	0	0.000000	1.843972	1.843972	0.000000	0.000000	0	0	0
1626	257	0	0	0.000000	1.011673	1.011673	0.000000	0.000000	0	0	0
1627	130	0	0	0.000000	1.392308	1.392308	0.000000	0.000000	0	0	0
1628	72	1	0	0.000000	1.208333	1.208333	0.000000	0.000000	0	0	0
1629	1	2	3	0.000000	12.000000	6.000000	0.000000	0.000000	0	0	0
1630	17	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1631	66	1	1	0.000000	1.621212	1.621212	0.000000	0.000000	0	0	0
1632	131	0	0	0.000000	1.984733	1.984733	0.000000	0.000000	0	0	0
1633	130	0	0	0.000000	1.861538	1.861538	0.000000	0.000000	0	0	0
1634	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1635	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
1636	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1637	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1638	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1639	1	1	3	0.000000	18.000000	9.000000	0.000000	0.000000	0	0	0
1640	1	3	2	0.000000	18.000000	9.000000	0.000000	0.000000	0	0	0
1641	1	2	2	0.000000	19.000000	6.000000	0.000000	0.000000	0	0	0
1642	1	2	1	0.000000	30.000000	3.000000	0.000000	0.000000	0	0	0
1643	1	2	2	0.000000	29.000000	5.000000	0.000000	0.000000	0	0	0
1644	1	2	1	0.000000	28.000000	4.000000	0.000000	0.000000	0	0	0
1645	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1646	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1647	2	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1648	7	1	1	0.000000	1.857143	1.857143	0.000000	0.000000	0	0	0
1649	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1650	9	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1651	5	1	1	0.000000	1.200000	1.200000	0.000000	0.000000	0	0	0
1652	4	2	1	0.000000	3.750000	3.750000	0.000000	0.000000	0	0	0
1653	116	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1654	52	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1655	195	0	0	0.000000	1.307692	1.307692	0.000000	0.000000	0	0	0
1656	54	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1657	172	0	0	0.000000	2.250000	2.250000	0.000000	0.000000	0	0	0
1658	235	0	0	0.000000	1.106383	1.106383	0.000000	0.000000	0	0	0
1659	118	1	2	0.000000	8.228814	5.788136	0.000000	0.000000	0	0	0
1660	5	1	1	0.000000	8.800000	4.000000	0.000000	0.000000	0	0	0
1661	21	1	1	0.000000	7.142857	3.952381	0.000000	0.000000	0	0	0
1662	51	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1663	1	2	2	0.000000	11.000000	5.000000	0.000000	0.000000	0	0	0
1664	130	0	0	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
1665	238	0	0	0.000000	1.092437	1.092437	0.000000	0.000000	0	0	0
1666	130	0	0	0.000000	1.476923	1.476923	0.000000	0.000000	0	0	0
1667	158	0	0	0.000000	1.645570	1.645570	0.000000	0.000000	0	0	0
1668	99	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1669	130	0	0	0.000000	1.530769	1.530769	0.000000	0.000000	0	0	0
1670	5	2	1	0.000000	5.000000	3.000000	0.000000	0.000000	0	0	0
1671	13	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1672	6	2	1	0.000000	3.166667	3.166667	0.000000	0.000000	0	0	0
1673	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1674	4	3	4	0.000000	33.250000	4.000000	0.000000	0.000000	0	0	0
1675	3	1	1	0.000000	4.000000	2.000000	0.000000	0.000000	0	0	0
1676	9	1	2	0.000000	4.555556	3.222222	0.000000	0.000000	0	0	0
1677	7	2	2	0.000000	4.428571	4.428571	0.000000	0.000000	0	0	0
1678	113	0	0	0.000000	1.053097	1.053097	0.000000	0.000000	0	0	0
1679	130	0	0	0.000000	1.446154	1.446154	0.000000	0.000000	0	0	0
1680	224	0	0	0.000000	1.160714	1.160714	0.000000	0.000000	0	0	0
1681	143	1	1	0.000000	1.034965	1.034965	0.000000	0.000000	0	0	0
1682	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1683	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1684	49	0	1	0.000000	1.020408	1.020408	0.000000	0.000000	0	0	0
1685	78	1	1	0.000000	1.076923	1.076923	0.000000	0.000000	0	0	0
1686	23	1	2	0.000000	1.173913	1.173913	0.000000	0.000000	0	0	0
1687	2	2	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
1688	237	0	1	0.000000	1.308017	1.308017	0.000000	0.000000	0	0	0
1689	251	0	0	0.000000	1.107570	1.107570	0.000000	0.000000	0	0	0
1690	205	0	0	0.000000	1.765854	1.765854	0.000000	0.000000	0	0	0
1691	130	0	0	0.000000	1.146154	1.146154	0.000000	0.000000	0	0	0
1692	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1693	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1694	2	2	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
1695	4	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1696	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1697	46	1	2	0.000000	1.043478	1.043478	0.000000	0.000000	0	0	0
1698	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1699	3	2	2	0.000000	3.333333	3.333333	0.000000	0.000000	0	0	0
1700	241	0	0	0.000000	1.925311	1.925311	0.000000	0.000000	0	0	0
1701	104	1	0	0.000000	1.096154	1.096154	0.000000	0.000000	0	0	0
1702	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1703	102	1	1	0.000000	1.245098	1.245098	0.000000	0.000000	0	0	0
1704	132	0	0	0.000000	1.969697	1.969697	0.000000	0.000000	0	0	0
1705	110	0	1	0.000000	1.481818	1.481818	0.000000	0.000000	0	0	0
1706	128	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1707	71	0	0	0.000000	1.901408	1.901408	0.000000	0.000000	0	0	0
1708	64	1	1	0.000000	1.796875	1.796875	0.000000	0.000000	0	0	0
1709	2	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1710	5	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1711	2	2	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
1712	130	1	1	0.000000	1.407692	1.407692	0.000000	0.000000	0	0	0
1713	75	1	0	0.000000	1.560000	1.560000	0.000000	0.000000	0	0	0
1714	2	2	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1715	3	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1716	3	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1717	2	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1718	3	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1719	34	1	1	0.000000	2.058824	2.058824	0.000000	0.000000	0	0	0
1720	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1721	154	0	1	0.000000	1.201299	1.201299	0.000000	0.000000	0	0	0
1722	144	1	1	0.000000	1.493056	1.493056	0.000000	0.000000	0	0	0
1723	45	0	2	0.000000	1.133333	1.133333	0.000000	0.000000	0	0	0
1724	114	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1725	74	2	2	0.000000	5.472973	4.108108	0.000000	0.000000	0	0	0
1726	53	2	2	0.000000	7.622642	3.377358	0.000000	0.000000	0	0	0
1727	93	1	0	0.000000	1.032258	1.032258	0.000000	0.000000	0	0	0
1728	2	1	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
1729	0	2	2	Inf	Inf	Inf	Inf	Inf	0	0	0
1730	0	2	1	Inf	Inf	Inf	Inf	Inf	0	0	0
1731	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1732	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1733	7	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1734	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1735	39	1	1	0.000000	1.051282	1.051282	0.000000	0.000000	0	0	0
1736	64	2	0	0.000000	2.031250	2.031250	0.000000	0.000000	0	0	0
1737	35	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1738	7	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1739	20	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1740	27	1	1	0.000000	1.074074	1.074074	0.000000	0.000000	0	0	0
1741	130	0	0	0.000000	1.730769	1.730769	0.000000	0.000000	0	0	0
1742	224	0	0	0.000000	1.133929	1.133929	0.000000	0.000000	0	0	0
1743	60	2	2	0.000000	1.816667	1.816667	0.000000	0.000000	0	0	0
1744	6	2	1	0.000000	3.666667	3.666667	0.000000	0.000000	0	0	0
1745	12	2	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
1746	3	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1747	59	1	1	0.000000	4.169492	2.542373	0.000000	0.000000	0	0	0
1748	130	0	0	0.000000	1.430769	1.430769	0.000000	0.000000	0	0	0
1749	230	0	0	0.000000	1.130435	1.130435	0.000000	0.000000	0	0	0
1750	45	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1751	130	0	0	0.000000	1.107692	1.107692	0.000000	0.000000	0	0	0
1752	123	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1753	1	2	2	0.000000	81.000000	11.000000	0.000000	0.000000	0	0	0
1754	1	1	3	0.000000	39.000000	3.000000	0.000000	0.000000	0	0	0
1755	113	0	0	0.000000	1.106195	1.106195	0.000000	0.000000	0	0	0
1756	104	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1757	158	0	0	0.000000	1.645570	1.645570	0.000000	0.000000	0	0	0
1758	130	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
1759	4	2	1	0.000000	5.500000	3.500000	0.000000	0.000000	0	0	0
1760	201	0	0	0.000000	1.293532	1.293532	0.000000	0.000000	0	0	0
1761	71	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1762	130	0	0	0.000000	1.807692	1.807692	0.000000	0.000000	0	0	0
1763	130	0	0	0.000000	1.223077	1.223077	0.000000	0.000000	0	0	0
1764	81	2	1	0.000000	7.580247	4.271605	0.000000	0.000000	0	0	0
1765	10	2	2	0.000000	6.400000	5.000000	0.000000	0.000000	0	0	0
1766	176	1	0	0.000000	1.045455	1.045455	0.000000	0.000000	0	0	0
1767	235	0	0	0.000000	1.106383	1.106383	0.000000	0.000000	0	0	0
1768	70	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1769	130	0	0	0.000000	1.307692	1.307692	0.000000	0.000000	0	0	0
1770	26	1	1	0.000000	1.807692	1.807692	0.000000	0.000000	0	0	0
1771	4	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1772	16	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1773	44	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1774	81	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1775	108	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1776	2	2	2	0.000000	5.500000	4.500000	0.000000	0.000000	0	0	0
1777	7	2	1	0.000000	5.000000	4.000000	0.000000	0.000000	0	0	0
1778	5	2	1	0.000000	4.200000	3.600000	0.000000	0.000000	0	0	0
1779	9	2	1	0.000000	1.444444	1.444444	0.000000	0.000000	0	0	0
1780	130	0	0	0.000000	1.207692	1.207692	0.000000	0.000000	0	0	0
1781	228	0	0	0.000000	1.425439	1.425439	0.000000	0.000000	0	0	0
1782	45	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1783	130	0	0	0.000000	2.192308	2.192308	0.000000	0.000000	0	0	0
1784	54	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1785	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1786	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1787	130	0	0	0.000000	1.853846	1.692308	0.000000	0.000000	0	0	0
1788	89	0	0	0.000000	1.449438	1.213483	0.000000	0.000000	0	0	0
1789	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1790	24	1	2	0.000000	2.000000	1.125000	0.000000	0.000000	0	0	0
1791	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1792	6	1	2	0.000000	3.333333	3.333333	0.000000	0.000000	0	0	0
1793	130	0	0	0.000000	1.938462	1.938462	0.000000	0.000000	0	0	0
1794	430	0	0	0.000000	1.358140	1.309302	0.000000	0.000000	0	0	0
1795	150	0	0	0.000000	1.006667	1.006667	0.000000	0.000000	0	0	0
1796	130	0	0	0.000000	1.092308	1.092308	0.000000	0.000000	0	0	0
1797	66	2	0	0.000000	1.409091	1.409091	0.000000	0.000000	0	0	0
1798	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1799	43	0	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1800	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1801	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1802	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1803	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1804	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1805	11	1	1	0.000000	1.181818	1.181818	0.000000	0.000000	0	0	0
1806	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1807	7	1	2	0.000000	1.857143	1.857143	0.000000	0.000000	0	0	0
1808	25	2	2	0.000000	6.840000	2.840000	0.000000	0.000000	0	0	0
1809	246	0	0	0.000000	1.585366	1.585366	0.000000	0.000000	0	0	0
1810	130	0	0	0.000000	1.369231	1.369231	0.000000	0.000000	0	0	0
1811	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1812	24	1	2	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
1813	130	0	0	0.000000	1.738462	1.738462	0.000000	0.000000	0	0	0
1814	168	0	0	0.000000	1.476190	1.476190	0.000000	0.000000	0	0	0
1815	1	2	2	0.000000	10.000000	2.000000	0.000000	0.000000	0	0	0
1816	58	2	0	0.000000	1.310345	1.310345	0.000000	0.000000	0	0	0
1817	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1818	51	0	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1819	19	1	1	0.000000	2.578947	2.578947	0.000000	0.000000	0	0	0
1820	3	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1821	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1822	58	0	1	0.000000	2.017241	2.017241	0.000000	0.000000	0	0	0
1823	300	0	0	0.000000	1.300000	1.300000	0.000000	0.000000	0	0	0
1824	138	1	1	0.000000	1.181159	1.181159	0.000000	0.000000	0	0	0
1825	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1826	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1827	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1828	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1829	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1830	14	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1831	97	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1832	19	2	2	0.000000	3.894737	3.894737	0.000000	0.000000	0	0	0
1833	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1834	71	1	1	0.000000	1.521127	1.478873	0.000000	0.000000	0	0	0
1835	5	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1836	16	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1837	27	1	2	0.000000	1.592593	1.592593	0.000000	0.000000	0	0	0
1838	5	1	1	0.000000	5.800000	3.800000	0.000000	0.000000	0	0	0
1839	242	0	0	0.000000	1.140496	1.140496	0.000000	0.000000	0	0	0
1840	128	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1841	130	0	0	0.000000	1.830769	1.830769	0.000000	0.000000	0	0	0
1842	180	0	0	0.000000	1.550000	1.550000	0.000000	0.000000	0	0	0
1843	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1844	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
1845	2	1	1	0.000000	12.500000	12.500000	0.000000	0.000000	0	0	0
1846	1	1	3	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
1847	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1848	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1849	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1850	7	2	2	0.000000	1.571429	1.571429	0.000000	0.000000	0	0	0
1851	1	1	2	0.000000	69.000000	11.000000	0.000000	0.000000	0	0	0
1852	5	1	2	0.000000	31.400000	1.800000	0.000000	0.000000	0	0	0
1853	0	1	2	Inf	Inf	Inf	Inf	Inf	0	0	0
1854	290	0	0	0.000000	2.155172	2.155172	0.000000	0.000000	0	0	0
1855	121	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1856	55	2	0	0.000000	1.763636	1.763636	0.000000	0.000000	0	0	0
1857	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1858	54	0	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1859	197	0	0	0.000000	1.670051	1.670051	0.000000	0.000000	0	0	0
1860	117	0	0	0.000000	1.675214	1.675214	0.000000	0.000000	0	0	0
1861	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1862	72	0	0	0.000000	1.472222	1.180556	0.000000	0.000000	0	0	0
1863	61	0	0	0.000000	1.983607	1.983607	0.000000	0.000000	0	0	0
1864	96	1	0	0.000000	2.635417	2.052083	0.000000	0.000000	0	0	0
1865	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1866	106	0	2	0.000000	1.037736	1.037736	0.000000	0.000000	0	0	0
1867	7	2	2	0.000000	3.428571	3.428571	0.000000	0.000000	0	0	0
1868	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1869	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1870	2	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
1871	1	4	1	0.000000	82.000000	19.000000	0.000000	0.000000	0	0	0
1872	1	4	1	0.000000	74.000000	17.000000	0.000000	0.000000	0	0	0
1873	2	2	2	0.000000	22.000000	4.000000	0.000000	0.000000	0	0	0
1874	1	2	2	0.000000	20.000000	3.000000	0.000000	0.000000	0	0	0
1875	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1876	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
1877	252	0	0	0.000000	1.547619	1.547619	0.000000	0.000000	0	0	0
1878	240	0	0	0.000000	1.625000	1.625000	0.000000	0.000000	0	0	0
1879	26	2	1	0.000000	1.192308	1.192308	0.000000	0.000000	0	0	0
1880	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1881	7	3	2	0.000000	11.857143	2.000000	0.000000	0.000000	0	0	0
1882	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1883	5	2	2	0.000000	3.600000	2.600000	0.000000	0.000000	0	0	0
1884	9	1	1	0.000000	2.000000	1.111111	0.000000	0.000000	0	0	0
1885	8	2	1	0.000000	2.000000	1.500000	0.000000	0.000000	0	0	0
1886	13	1	1	0.000000	1.153846	1.153846	0.000000	0.000000	0	0	0
1887	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1888	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1889	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1890	19	2	1	0.000000	1.052632	1.052632	0.000000	0.000000	0	0	0
1891	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1892	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1893	3	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1894	5	1	2	0.000000	2.800000	2.800000	0.000000	0.000000	0	0	0
1895	249	0	0	0.000000	2.080321	2.080321	0.000000	0.000000	0	0	0
1896	130	0	0	0.000000	1.346154	1.346154	0.000000	0.000000	0	0	0
